ID_Cliente,Ubicacion,Tipo_Propiedad,Estrato,Consumo_Enero,Consumo_Febrero,Consumo_Marzo,Consumo_Abril,Consumo_Mayo,Consumo_Junio,Pago_Enero,Pago_Febrero,Pago_Marzo,Pago_Abril,Pago_Mayo,Pago_Junio,Facturas_Atrasadas,Inspecciones,Reclamos,Fraude
9568,Ciudad A,Residencial,3,2732,1667,3633,2911,2822,1156,382,233,509,408,395,162,0,0,0,No
9569,Ciudad A,Comercial,3,2852,2131,3864,3702,1211,927,399,298,541,518,170,130,1,1,0,No
9570,Ciudad B,Residencial,2,1691,1236,2123,2202,3900,3076,237,173,297,308,546,431,1,0,1,Si
9571,Ciudad A,Comercial,3,1829,790,3349,3496,3206,2672,256,111,469,489,449,374,0,0,0,No
9572,Ciudad C,Residencial,2,2606,3136,2595,2680,3475,3882,365,439,363,375,487,543,3,3,1,Si
9573,Ciudad B,Residencial,2,1296,888,2356,3992,1346,2899,181,124,330,559,188,406,0,1,0,No
9574,Ciudad A,Comercial,2,3602,3454,2300,2968,1581,2940,504,484,322,416,221,412,4,2,2,Si
9575,Ciudad C,Residencial,3,3056,3194,3730,2278,1244,1213,428,447,522,319,174,170,4,3,3,No
9576,Ciudad B,Residencial,4,2778,1406,3616,1311,2592,1871,389,197,506,184,363,262,0,0,1,No
9577,Ciudad A,Residencial,2,3205,1459,3068,889,1657,1667,449,204,430,124,232,233,4,2,3,Si
9578,Ciudad C,Comercial,3,3993,2899,3052,2063,3824,2528,559,406,427,289,535,354,0,1,1,No
9579,Ciudad A,Residencial,3,3415,2499,1369,2068,3795,574,478,350,192,290,531,80,1,1,1,No
9580,Ciudad A,Residencial,2,1034,3465,3922,3796,1322,2322,145,485,549,531,185,325,0,0,2,Si
9581,Ciudad A,Comercial,3,1720,2865,3982,2268,1572,2763,241,401,557,318,220,387,1,1,1,No
9582,Ciudad A,Residencial,1,3987,3034,506,3029,1286,1659,558,425,71,424,180,232,2,0,1,Si
9583,Ciudad B,Comercial,4,679,1333,2874,2292,3616,1370,95,187,402,321,506,192,0,0,0,No
9584,Ciudad A,Residencial,2,2958,952,3778,1534,2020,815,414,133,529,215,283,114,3,3,3,Si
9585,Ciudad C,Residencial,2,845,1869,2528,2291,2039,673,118,262,354,321,285,94,0,3,0,Si
9586,Ciudad B,Comercial,2,2009,3485,850,3085,3558,3718,281,488,119,432,498,521,1,0,1,No
9587,Ciudad A,Residencial,3,3839,1131,2228,1102,1499,579,537,158,312,154,210,81,2,2,1,No
9588,Ciudad C,Residencial,2,2185,639,1203,3593,1604,779,306,89,168,503,225,109,0,0,1,No
9589,Ciudad B,Residencial,4,1443,2950,2156,3064,1431,786,202,413,302,429,200,110,1,1,1,No
9590,Ciudad A,Comercial,2,3922,3969,3487,2609,582,1120,549,556,488,365,81,157,0,2,0,Si
9591,Ciudad C,Residencial,4,3429,3173,1807,2189,3596,2353,480,444,253,306,503,329,0,1,1,No
9592,Ciudad A,Residencial,2,1062,3805,1064,518,2804,3654,149,533,149,73,393,512,3,0,3,Si
9593,Ciudad A,Comercial,2,3184,3305,3513,3143,2228,2895,446,463,492,440,312,405,0,0,0,No
9594,Ciudad A,Residencial,2,1792,1644,1466,808,2840,574,251,230,205,113,398,80,4,0,1,Si
9595,Ciudad A,Comercial,2,1072,1802,3427,2388,3793,2178,150,252,480,334,531,305,2,3,0,Si
9596,Ciudad B,Residencial,2,3170,615,926,1031,2779,3798,444,86,130,144,389,532,1,1,1,No
9597,Ciudad A,Residencial,2,2824,1381,3500,2940,1208,3091,395,193,490,412,169,433,4,3,2,Si
9598,Ciudad C,Comercial,3,3099,2681,3304,2488,2744,3257,434,375,463,348,384,456,0,0,0,No
9599,Ciudad B,Residencial,2,3400,1930,806,1486,2040,2228,476,270,113,208,286,312,1,0,1,No
9600,Ciudad A,Residencial,2,2487,591,1495,3775,3275,2084,348,83,209,529,459,292,0,2,2,Si
9601,Ciudad C,Residencial,4,2282,1167,709,2394,2167,1874,319,163,99,335,303,262,1,0,0,No
9602,Ciudad B,Comercial,2,3947,3150,1546,922,2352,2947,553,441,216,129,329,413,0,2,0,Si
9603,Ciudad A,Residencial,3,3041,721,3452,657,3893,524,426,101,483,92,545,73,0,1,0,No
9604,Ciudad C,Residencial,1,1034,1010,1781,1333,852,3920,145,141,249,187,119,549,1,1,1,Si
9605,Ciudad A,Comercial,1,2976,1716,1961,2627,3588,2525,417,240,275,368,502,354,4,1,3,Si
9606,Ciudad A,Residencial,4,3496,1513,1392,1151,3375,681,489,212,195,161,473,95,0,1,0,No
9607,Ciudad A,Comercial,1,2293,1121,2873,532,2782,2588,321,157,402,74,389,362,3,2,0,Si
9608,Ciudad A,Residencial,4,2873,2827,1991,3239,2863,2277,402,396,279,453,401,319,1,1,0,No
9609,Ciudad B,Residencial,2,3911,3417,1801,3094,736,1138,548,478,252,433,103,159,0,1,0,No
9610,Ciudad A,Comercial,1,2436,1006,1255,805,847,2412,341,141,176,113,119,338,1,2,3,Si
9611,Ciudad C,Residencial,3,2458,962,2074,2384,537,1732,344,135,290,334,75,242,0,0,1,No
9612,Ciudad B,Residencial,2,995,1632,2872,1300,3875,3987,139,228,402,182,543,558,1,0,1,Si
9613,Ciudad A,Residencial,4,500,3925,2181,3411,1112,633,70,550,305,478,156,89,0,0,0,No
9614,Ciudad C,Comercial,3,2406,3640,3558,3053,2481,593,337,510,498,427,347,83,4,3,3,No
9615,Ciudad B,Residencial,2,2616,1672,671,1158,1488,2429,366,234,94,162,208,340,4,3,0,Si
9616,Ciudad A,Residencial,3,3870,3341,2827,1255,3388,738,542,468,396,176,474,103,0,0,0,No
9617,Ciudad C,Comercial,2,2821,3930,2136,2653,2855,607,395,550,299,371,400,85,4,0,1,Si
9618,Ciudad A,Residencial,3,2177,1432,1670,613,1948,3774,305,200,234,86,273,528,1,0,1,No
9619,Ciudad A,Comercial,4,3347,3231,1169,886,1542,2190,469,452,164,124,216,307,0,0,0,No
9620,Ciudad A,Residencial,2,3771,1842,2330,3260,3248,2792,528,258,326,456,455,391,0,3,3,Si
9621,Ciudad A,Residencial,4,3858,3645,2710,1920,3813,913,540,510,379,269,534,128,0,0,1,No
9622,Ciudad B,Comercial,2,3874,2261,2464,1852,1389,1450,542,317,345,259,194,203,1,0,0,Si
9623,Ciudad A,Residencial,4,1299,1207,3011,3246,1268,1708,182,169,422,454,178,239,1,0,1,No
9624,Ciudad C,Residencial,3,948,3410,3647,2091,2050,1666,133,477,511,293,287,233,3,0,1,No
9625,Ciudad B,Residencial,2,1900,2906,1151,1704,802,3661,266,407,161,239,112,513,4,1,1,Si
9626,Ciudad A,Comercial,3,1113,804,2019,3572,2278,3506,156,113,283,500,319,491,0,0,1,No
9627,Ciudad C,Residencial,1,924,2641,2865,1206,2591,3484,129,370,401,169,363,488,2,1,3,Si
9628,Ciudad B,Residencial,3,1273,821,2108,2866,2262,2371,178,115,295,401,317,332,1,0,1,No
9629,Ciudad A,Comercial,4,3068,2558,2521,2893,858,2925,430,358,353,405,120,410,1,1,1,No
9630,Ciudad C,Residencial,3,1118,1399,2232,2565,504,1531,157,196,312,359,71,214,0,1,0,No
9631,Ciudad A,Comercial,4,1120,2554,2128,1644,3628,840,157,358,298,230,508,118,0,0,0,No
9632,Ciudad A,Residencial,2,2628,3634,3919,3456,2546,1410,368,509,549,484,356,197,2,2,2,Si
9633,Ciudad A,Residencial,4,869,1890,2433,3651,2178,2639,122,265,341,511,305,369,1,1,0,No
9634,Ciudad A,Comercial,3,1418,2174,3885,3337,2138,3650,199,304,544,467,299,511,0,0,3,No
9635,Ciudad B,Residencial,1,670,3573,1074,1425,3261,3007,94,500,150,200,457,421,4,3,3,Si
9636,Ciudad A,Residencial,3,1224,2982,3428,2450,1029,3259,171,417,480,343,144,456,0,0,1,No
9637,Ciudad C,Residencial,1,1736,1124,2559,3166,1405,2915,243,157,358,443,197,408,0,0,3,Si
9638,Ciudad B,Comercial,3,3561,1840,820,2820,2079,3097,499,258,115,395,291,434,0,0,0,No
9639,Ciudad A,Residencial,3,3290,3016,2314,2963,1607,3832,461,422,324,415,225,536,0,1,0,No
9640,Ciudad C,Residencial,3,3322,2208,2850,512,2290,3605,465,309,399,72,321,505,0,3,0,No
9641,Ciudad B,Comercial,2,2198,1703,1764,2326,1930,2126,308,238,247,326,270,298,1,0,0,No
9642,Ciudad A,Residencial,3,1529,3669,3659,2799,1987,735,214,514,512,392,278,103,3,2,2,No
9643,Ciudad C,Comercial,4,3673,1160,3655,2497,1005,2566,514,162,512,350,141,359,0,1,1,No
9644,Ciudad A,Residencial,3,3014,3883,2515,3941,1187,3872,422,544,352,552,166,542,0,1,2,No
9645,Ciudad A,Residencial,3,1211,1172,2029,2254,687,2785,170,164,284,316,96,390,4,3,2,No
9646,Ciudad A,Comercial,2,1550,1976,838,2672,1023,3814,217,277,117,374,143,534,0,1,0,No
9647,Ciudad A,Residencial,3,1206,2164,2175,1330,1794,3286,169,303,305,186,251,460,0,1,2,No
9648,Ciudad B,Residencial,4,866,1060,3425,2339,862,3831,121,148,480,327,121,536,1,1,1,No
9649,Ciudad A,Residencial,2,3706,2089,3638,2212,3183,2067,519,292,509,310,446,289,1,1,0,No
9650,Ciudad C,Comercial,2,2406,1176,2456,2494,985,1773,337,165,344,349,138,248,3,1,1,Si
9651,Ciudad B,Residencial,2,2927,3027,1254,2160,3008,1836,410,424,176,302,421,257,0,0,1,No
9652,Ciudad A,Residencial,2,827,3512,1120,1726,1556,2174,116,492,157,242,218,304,3,2,1,Si
9653,Ciudad C,Comercial,3,2895,1598,3185,2675,2983,1106,405,224,446,375,418,155,0,1,1,No
9654,Ciudad B,Residencial,1,1258,3550,2513,2423,871,2547,176,497,352,339,122,357,4,1,3,Si
9655,Ciudad A,Comercial,2,2685,1509,3257,3230,1891,775,376,211,456,452,265,109,2,0,1,Si
9656,Ciudad C,Residencial,2,3759,1994,1458,2446,3486,3347,526,279,204,342,488,469,1,0,0,No
9657,Ciudad A,Residencial,1,2548,2091,1468,3283,1954,1218,357,293,206,460,274,171,4,3,1,Si
9658,Ciudad A,Comercial,2,2869,750,2787,1494,3269,617,402,105,390,209,458,86,1,1,0,No
9659,Ciudad A,Residencial,4,3728,776,2937,541,604,1962,522,109,411,76,85,275,0,0,0,No
9660,Ciudad A,Residencial,1,3409,2446,3433,2617,2873,1413,477,342,481,366,402,198,1,1,3,Si
9661,Ciudad B,Residencial,2,2824,1486,678,1581,3149,1152,395,208,95,221,441,161,1,1,1,No
9662,Ciudad A,Comercial,3,3764,3833,3438,584,1624,3799,527,537,481,82,227,532,0,3,0,No
9663,Ciudad C,Residencial,2,2315,3040,2632,2635,2491,1348,324,426,368,369,349,189,0,0,1,No
9664,Ciudad B,Residencial,2,3154,1954,3130,3972,3817,1879,442,274,438,556,534,263,3,2,1,Si
9665,Ciudad A,Comercial,1,2592,1108,3296,3339,3050,1788,363,155,461,467,427,250,1,0,2,Si
9666,Ciudad C,Residencial,3,586,988,2449,2858,3527,3701,82,138,343,400,494,518,0,1,1,No
9667,Ciudad B,Comercial,1,3100,3257,1786,3884,2763,1836,434,456,250,544,387,257,0,0,3,Si
9668,Ciudad A,Residencial,4,3965,2296,2714,2168,3207,1772,555,321,380,304,449,248,1,0,1,No
9669,Ciudad C,Residencial,4,2688,3015,1763,1825,3829,3410,376,422,247,256,536,477,0,0,0,No
9670,Ciudad A,Comercial,1,2459,2118,3492,1858,1129,3377,344,297,489,260,158,473,0,0,0,Si
9671,Ciudad A,Residencial,4,3282,2238,2914,2176,1328,1129,459,313,408,305,186,158,0,0,0,No
9672,Ciudad A,Residencial,3,2495,3078,1331,2684,1148,2151,349,431,186,376,161,301,4,3,3,No
9673,Ciudad A,Residencial,3,3579,2632,1808,1223,1300,1419,501,368,253,171,182,199,1,1,0,No
9674,Ciudad B,Comercial,3,3234,1618,3802,3890,1710,3246,453,227,532,545,239,454,4,0,0,No
9675,Ciudad A,Residencial,1,1639,3374,3215,713,598,1259,229,472,450,100,84,176,4,2,3,Si
9676,Ciudad C,Residencial,3,1034,2629,1802,3169,2618,615,145,368,252,444,367,86,1,0,0,No
9677,Ciudad B,Comercial,3,3091,3209,2152,2700,3548,2926,433,449,301,378,497,410,1,3,0,No
9678,Ciudad A,Residencial,4,1337,2628,1100,1070,2711,855,187,368,154,150,380,120,0,0,0,No
9679,Ciudad C,Comercial,3,1434,616,1119,3603,3741,3065,201,86,157,504,524,429,0,0,0,No
9680,Ciudad B,Residencial,1,3549,1877,1763,2699,1687,2150,497,263,247,378,236,301,3,1,1,Si
9681,Ciudad A,Residencial,4,2365,3670,3683,1502,1288,3493,331,514,516,210,180,489,1,0,1,No
9682,Ciudad C,Comercial,3,787,3662,1103,3048,2797,2799,110,513,154,427,392,392,4,1,3,No
9683,Ciudad A,Residencial,3,3747,1078,2690,2011,2420,1302,525,151,377,282,339,182,1,0,1,No
9684,Ciudad A,Residencial,3,1250,3010,1712,1420,2984,1489,175,421,240,199,418,208,2,1,0,No
9685,Ciudad A,Residencial,1,3123,1076,1568,2010,573,936,437,151,220,281,80,131,4,1,0,Si
9686,Ciudad A,Comercial,2,1670,834,978,3809,2922,1977,234,117,137,533,409,277,0,1,0,No
9687,Ciudad B,Residencial,1,3606,1482,1603,1772,3619,1559,505,207,224,248,507,218,0,1,3,Si
9688,Ciudad A,Residencial,4,2085,2217,2329,2724,2816,1192,292,310,326,381,394,167,1,0,1,No
9689,Ciudad C,Comercial,3,1671,3324,3903,3746,1408,2059,234,465,546,524,197,288,0,0,0,No
9690,Ciudad B,Residencial,3,1828,3155,668,3120,1942,1756,256,442,94,437,272,246,2,3,1,No
9691,Ciudad A,Comercial,3,897,614,933,2339,2174,714,126,86,131,327,304,100,1,1,0,No
9692,Ciudad C,Residencial,2,1116,826,3427,3064,1063,3095,156,116,480,429,149,433,4,1,0,Si
9693,Ciudad B,Residencial,4,3017,3728,2465,2446,904,1610,422,522,345,342,127,225,1,1,0,No
9694,Ciudad A,Comercial,2,2821,2609,1997,1643,1589,3054,395,365,280,230,222,428,1,2,0,Si
9695,Ciudad C,Residencial,3,2608,2700,1396,1170,3968,2106,365,378,195,164,556,295,1,3,2,No
9696,Ciudad A,Residencial,2,3391,2265,2412,1749,1850,3687,475,317,338,245,259,516,1,1,0,No
9697,Ciudad A,Residencial,3,951,2401,2529,971,3489,1210,133,336,354,136,488,169,1,2,0,No
9698,Ciudad A,Comercial,2,910,709,2296,2108,2543,3143,127,99,321,295,356,440,1,1,0,No
9699,Ciudad A,Residencial,4,3570,3731,3738,1678,2768,952,500,522,523,235,388,133,1,1,1,No
9700,Ciudad B,Residencial,3,2734,2692,889,2012,3000,1122,383,377,124,282,420,157,0,1,0,No
9701,Ciudad A,Comercial,2,1439,3100,1081,2128,3165,3274,201,434,151,298,443,458,0,1,1,No
9702,Ciudad C,Residencial,3,3290,678,1258,1848,699,3149,461,95,176,259,98,441,4,3,2,No
9703,Ciudad B,Comercial,3,1536,1317,608,1569,3416,3981,215,184,85,220,478,557,0,0,0,No
9704,Ciudad A,Residencial,1,504,3550,1804,3622,3245,1724,71,497,253,507,454,241,4,2,0,Si
9705,Ciudad C,Residencial,2,2642,1254,1582,2138,1952,1387,370,176,221,299,273,194,1,1,0,Si
9706,Ciudad B,Comercial,3,1838,1373,644,3108,816,2063,257,192,90,435,114,289,0,1,1,No
9707,Ciudad A,Residencial,1,1310,1129,2767,1233,2616,597,183,158,387,173,366,84,4,2,3,Si
9708,Ciudad C,Residencial,2,2503,705,2485,630,1929,532,350,99,348,88,270,74,1,1,1,No
9709,Ciudad A,Residencial,2,1706,2136,1119,1678,1917,2063,239,299,157,235,268,289,0,0,0,No
9710,Ciudad A,Comercial,2,1164,1117,3214,551,841,2879,163,156,450,77,118,403,2,1,1,Si
9711,Ciudad A,Residencial,4,3074,862,2463,3771,1092,1020,430,121,345,528,153,143,0,0,0,No
9712,Ciudad A,Residencial,1,3534,2433,1727,707,3883,2432,495,341,242,99,544,340,0,3,2,Si
9713,Ciudad B,Comercial,3,682,2064,2496,3727,2580,3834,95,289,349,522,361,537,1,0,1,No
9714,Ciudad A,Residencial,2,1262,3009,3257,1317,3059,862,177,421,456,184,428,121,4,3,0,Si
9715,Ciudad C,Comercial,1,1428,2321,1392,2894,1434,1328,200,325,195,405,201,186,1,1,0,Si
9716,Ciudad B,Residencial,2,1388,3526,1849,1896,3697,1690,194,494,259,265,518,237,0,1,1,No
9717,Ciudad A,Residencial,3,3397,3721,1156,1644,1952,1761,476,521,162,230,273,247,2,1,0,No
9718,Ciudad C,Comercial,4,1706,2925,2578,1635,2495,2570,239,410,361,229,349,360,1,1,0,No
9719,Ciudad B,Residencial,4,2184,1614,759,1940,1567,1134,306,226,106,272,219,159,0,1,0,No
9720,Ciudad A,Residencial,1,1794,1857,2363,3453,2188,794,251,260,331,483,306,111,3,3,1,Si
9721,Ciudad C,Residencial,4,3066,2742,1226,3396,3723,1990,429,384,172,475,521,279,0,1,0,No
9722,Ciudad A,Comercial,3,991,3645,881,2139,2395,1419,139,510,123,299,335,199,3,1,0,No
9723,Ciudad A,Residencial,3,3019,1287,1338,3272,733,1549,423,180,187,458,103,217,0,0,1,No
9724,Ciudad A,Residencial,1,1564,1109,1182,3028,3826,2756,219,155,165,424,536,386,1,0,2,Si
9725,Ciudad A,Comercial,3,2679,3324,1696,2627,3737,2820,375,465,237,368,523,395,3,0,3,No
9726,Ciudad B,Residencial,4,2894,3066,3519,3402,3847,2630,405,429,493,476,539,368,0,1,1,No
9727,Ciudad A,Comercial,1,3028,1512,1480,1519,1351,1886,424,212,207,213,189,264,0,0,3,Si
9728,Ciudad C,Residencial,4,2800,3862,1478,2879,2551,1266,392,541,207,403,357,177,0,1,0,No
9729,Ciudad B,Residencial,4,3857,829,3357,1300,1084,923,540,116,470,182,152,129,1,0,0,No
9730,Ciudad A,Comercial,1,906,2969,882,1412,2842,3122,127,416,123,198,398,437,3,0,0,Si
9731,Ciudad C,Residencial,4,2279,3872,2916,3810,3488,3474,319,542,408,533,488,486,0,0,0,No
9732,Ciudad B,Residencial,2,3492,510,1267,1376,2056,2844,489,71,177,193,288,398,2,2,3,Si
9733,Ciudad A,Residencial,2,1113,2005,1826,1127,586,673,156,281,256,158,82,94,1,0,0,No
9734,Ciudad C,Comercial,3,3074,956,3148,1184,3997,3511,430,134,441,166,560,492,4,0,0,No
9735,Ciudad A,Residencial,2,3927,2327,2246,1925,2221,571,550,326,314,270,311,80,2,2,0,Si
9736,Ciudad A,Residencial,2,1539,1818,2963,2201,2915,3825,215,255,415,308,408,536,0,1,1,No
9737,Ciudad A,Comercial,1,745,1472,1409,923,2228,3448,104,206,197,129,312,483,2,3,3,Si
9738,Ciudad A,Residencial,3,3679,1576,2924,2636,1725,2782,515,221,409,369,242,389,1,0,1,No
9739,Ciudad B,Comercial,4,1847,1522,2315,3296,1313,1456,259,213,324,461,184,204,1,0,1,No
9740,Ciudad A,Residencial,1,2347,2156,3931,1151,750,3088,329,302,550,161,105,432,3,0,2,Si
9741,Ciudad C,Residencial,2,1324,3250,504,3851,1122,2809,185,455,71,539,157,393,1,0,1,No
9742,Ciudad B,Comercial,3,3744,1656,1529,3793,3408,2247,524,232,214,531,477,315,2,0,0,No
9743,Ciudad A,Residencial,2,1691,1625,2927,1863,1839,1611,237,228,410,261,257,226,0,0,1,No
9744,Ciudad C,Residencial,2,1775,2402,1998,3001,3604,2059,249,336,280,420,505,288,0,2,1,Si
9745,Ciudad B,Residencial,1,1084,2221,3312,3682,2100,2305,152,311,464,515,294,323,2,0,0,Si
9746,Ciudad A,Comercial,4,1500,1154,549,3126,1378,1212,210,162,77,438,193,170,1,1,1,No
9747,Ciudad C,Residencial,3,737,2710,640,2487,3445,1275,103,379,90,348,482,179,3,2,0,No
9748,Ciudad A,Residencial,4,3846,3819,3008,3639,1825,3651,538,535,421,509,256,511,1,0,0,No
9749,Ciudad A,Comercial,3,3570,3664,1759,3697,3539,3339,500,513,246,518,495,467,0,1,0,No
9750,Ciudad A,Residencial,2,2842,1828,1510,3599,879,1567,398,256,211,504,123,219,3,0,2,Si
9751,Ciudad A,Comercial,3,1252,1714,3948,3660,2121,1007,175,240,553,512,297,141,1,1,1,No
9752,Ciudad B,Residencial,2,3943,3496,3842,672,1772,3278,552,489,538,94,248,459,3,1,3,Si
9753,Ciudad A,Residencial,2,1366,3284,643,3480,2774,2618,191,460,90,487,388,367,0,1,0,No
9754,Ciudad C,Comercial,3,1397,782,2660,1588,2788,509,196,109,372,222,390,71,4,0,0,No
9755,Ciudad B,Residencial,1,2674,2681,2135,1529,1526,1058,374,375,299,214,214,148,2,2,1,Si
9756,Ciudad A,Residencial,4,2735,845,2104,3980,1755,3386,383,118,295,557,246,474,0,0,0,No
9757,Ciudad C,Residencial,2,869,1355,963,1280,3962,1418,122,190,135,179,555,199,2,3,0,Si
9758,Ciudad B,Comercial,3,3288,3709,1995,1277,3185,3531,460,519,279,179,446,494,0,0,0,No
9759,Ciudad A,Residencial,2,2759,1926,1638,2242,2986,2568,386,270,229,314,418,360,1,1,0,No
9760,Ciudad C,Residencial,3,2745,1431,3071,2339,559,2499,384,200,430,327,78,350,3,1,3,No
9761,Ciudad A,Comercial,4,3947,1043,3298,1699,1882,1489,553,146,462,238,263,208,1,1,0,No
9762,Ciudad A,Residencial,3,3228,1644,2929,777,1226,673,452,230,410,109,172,94,4,1,0,No
9763,Ciudad A,Comercial,4,2744,3167,2550,2723,2443,2678,384,443,357,381,342,375,0,0,1,No
9764,Ciudad A,Residencial,3,3369,2973,1925,1401,1353,1155,472,416,270,196,189,162,0,1,1,No
9765,Ciudad B,Residencial,3,3418,833,737,1166,3166,1440,479,117,103,163,443,202,2,2,2,No
9766,Ciudad A,Comercial,4,1950,3995,713,2401,3673,895,273,559,100,336,514,125,0,1,0,No
9767,Ciudad C,Residencial,3,2281,3046,2470,1103,1197,2050,319,426,346,154,168,287,1,1,3,No
9768,Ciudad B,Residencial,2,1543,3774,2605,1217,1787,567,216,528,365,170,250,79,0,1,0,No
9769,Ciudad A,Residencial,4,3420,3073,1536,3028,1517,1276,479,430,215,424,212,179,0,0,1,No
9770,Ciudad C,Comercial,3,2693,1118,3960,1250,3834,2920,377,157,554,175,537,409,4,0,2,No
9771,Ciudad B,Residencial,4,1663,1817,1001,3996,598,3095,233,254,140,559,84,433,0,1,0,No
9772,Ciudad A,Residencial,1,3087,761,2914,1661,838,550,432,107,408,233,117,77,2,0,0,Si
9773,Ciudad C,Comercial,3,2557,2962,3533,3727,1406,3010,358,415,495,522,197,421,1,1,0,No
9774,Ciudad A,Residencial,2,1921,3432,3692,1660,2865,2439,269,480,517,232,401,341,3,1,3,Si
9775,Ciudad A,Comercial,1,3719,3732,1432,1602,3800,987,521,522,200,224,532,138,0,1,0,Si
9776,Ciudad A,Residencial,2,2430,3864,1820,1295,730,1779,340,541,255,181,102,249,0,1,0,No
9777,Ciudad A,Residencial,1,576,2586,2357,539,771,1459,81,362,330,75,108,204,0,3,3,Si
9778,Ciudad B,Comercial,4,886,2216,3146,1487,1776,3784,124,310,440,208,249,530,0,0,1,No
9779,Ciudad A,Residencial,3,3392,3598,3402,2014,2062,562,475,504,476,282,289,79,0,0,0,No
9780,Ciudad C,Residencial,3,1562,3365,1209,1454,2002,1895,219,471,169,204,280,265,0,2,0,No
9781,Ciudad B,Residencial,3,2658,3992,1063,2325,2939,1923,372,559,149,326,411,269,1,1,1,No
9782,Ciudad A,Comercial,1,2778,2579,648,3909,3682,3596,389,361,91,547,515,503,2,1,0,Si
9783,Ciudad C,Residencial,4,1078,3911,3025,2604,3650,3242,151,548,424,365,511,454,1,0,0,No
9784,Ciudad B,Residencial,1,3105,684,878,2292,3527,3714,435,96,123,321,494,520,3,3,1,Si
9785,Ciudad A,Comercial,2,926,3913,563,853,3284,1944,130,548,79,119,460,272,3,3,2,Si
9786,Ciudad C,Residencial,4,2788,691,1500,1885,903,3285,390,97,210,264,126,460,0,0,1,No
9787,Ciudad A,Comercial,2,1801,1569,1825,2534,724,2883,252,220,256,355,101,404,0,0,3,Si
9788,Ciudad A,Residencial,2,1256,1807,933,3283,2393,2646,176,253,131,460,335,370,0,1,0,No
9789,Ciudad A,Residencial,3,3853,1455,1253,2112,3028,3470,539,204,175,296,424,486,0,1,1,No
9790,Ciudad A,Comercial,1,2462,2251,3500,3463,823,2283,345,315,490,485,115,320,4,3,2,Si
9791,Ciudad B,Residencial,2,1289,3191,1844,2410,2857,3198,180,447,258,337,400,448,0,0,1,No
9792,Ciudad A,Residencial,1,3347,3570,2455,1529,3681,3377,469,500,344,214,515,473,1,2,1,Si
9793,Ciudad C,Residencial,3,3695,2342,2492,2270,1063,3826,517,328,349,318,149,536,1,0,1,No
9794,Ciudad B,Comercial,3,1118,2054,2779,2856,2506,718,157,288,389,400,351,101,0,0,0,No
9795,Ciudad A,Residencial,1,2385,3941,1351,3654,2113,2254,334,552,189,512,296,316,0,0,1,Si
9796,Ciudad C,Residencial,3,3434,511,1737,3407,2864,1331,481,72,243,477,401,186,1,0,0,No
9797,Ciudad B,Comercial,1,2036,2579,771,3323,1169,3844,285,361,108,465,164,538,3,2,2,Si
9798,Ciudad A,Residencial,2,1114,2825,744,1939,1352,1762,156,396,104,271,189,247,0,0,0,No
9799,Ciudad C,Comercial,3,3380,3636,3522,805,3991,3375,473,509,493,113,559,473,1,1,0,No
9800,Ciudad A,Residencial,2,2392,2893,3127,1139,1957,3587,335,405,438,159,274,502,3,2,1,Si
9801,Ciudad A,Residencial,3,3513,3296,3640,3884,2134,1668,492,461,510,544,299,234,1,1,1,No
9802,Ciudad A,Comercial,1,3449,3988,1053,1274,571,3266,483,558,147,178,80,457,4,3,1,Si
9803,Ciudad A,Residencial,3,3860,1413,700,3716,1128,2374,540,198,98,520,158,332,1,0,0,No
9804,Ciudad B,Residencial,1,3295,3585,649,1421,1422,2368,461,502,91,199,199,332,4,2,3,Si
9805,Ciudad A,Residencial,3,1077,2967,3679,1128,3083,2538,151,415,515,158,432,355,2,3,3,No
9806,Ciudad C,Comercial,4,972,3163,2848,2828,2836,1668,136,443,399,396,397,234,0,0,1,No
9807,Ciudad B,Residencial,3,1121,2446,1274,1628,1001,2648,157,342,178,228,140,371,1,1,0,No
9808,Ciudad A,Residencial,2,3561,3632,3101,2946,1595,2224,499,508,434,412,223,311,1,0,1,No
9809,Ciudad C,Comercial,4,2672,2537,1298,2378,2937,958,374,355,182,333,411,134,1,1,0,No
9810,Ciudad B,Residencial,2,1622,2418,2632,2719,3532,3054,227,339,368,381,494,428,4,1,0,Si
9811,Ciudad A,Comercial,2,790,3870,2650,3951,1968,1968,111,542,371,553,276,276,1,0,1,No
9812,Ciudad C,Residencial,2,2927,3334,2912,3788,3083,2846,410,467,408,530,432,398,0,0,0,Si
9813,Ciudad A,Residencial,2,3484,3260,3229,3267,883,3323,488,456,452,457,124,465,0,1,0,No
